iteration,primal_norm,dual_norm,centering_residual,complementarity,step_size_guess,x_mean,s_mean,y_mean,problem_size_n,problem_size_m,direction_guess,problem_id
9,35.56536813388164,34.87551772185404,9.38661128693988,41.810969618963114,0.38742048900000015,1.3620749492238375,1.3620749492238375,1.4788720479639594,20,10,0,230
10,37.1209857583481,36.11963623937367,10.760146576998773,45.64779220627261,0.34867844010000015,1.4081942727850683,1.4081942727850683,1.546763665528258,20,10,0,230
11,38.765421390678725,37.454748938138266,12.243687303670649,49.857621874143,0.31381059609000017,1.4556381956827238,1.4556381956827238,1.6180599616417144,20,10,0,230
12,40.50261694492876,38.8842479483199,13.85169285760753,54.47454712126357,0.28242953648100017,1.5044567125214638,1.5044567125214638,1.6929163346869303,20,10,0,230
13,42.33683244031165,40.41177938657259,15.59980333224185,59.536640549172176,0.25418658283290013,1.554703287615141,1.554703287615141,1.7714983528441923,20,10,0,230
14,44.27265220310002,42.04125797940023,17.505004881560716,65.08636777432282,0.22876792454961012,1.6064349345362046,1.6064349345362046,1.8539821805398826,20,10,0,230
15,46.31499283213375,43.77688227610519,19.585811771299422,71.17104287690202,0.2058911320946491,1.659712304347299,1.659712304347299,1.9405550395403453,20,10,0,230
16,48.469112886802904,45.623150443049944,21.862467049997345,77.8433353807399,0.1853020188851842,1.7145997825785897,1.7145997825785897,2.031415705952179,20,10,0,230
17,50.74062426065824,47.58487665757766,24.357163942839307,85.16183434300143,0.16677181699666577,1.7711655950376144,1.7711655950376144,2.126775044517511,20,10,0,230
18,53.13550521086634,49.667208141716486,27.094290285157143,93.19167578087438,0.1500946352969992,1.8294819225613512,1.8294819225613512,2.226856581724057,20,10,0,230
19,55.66011502253186,51.87564289307992,30.100698563902714,102.00524038293408,0.13508517176729928,1.8896250248427566,1.8896250248427566,2.3318971193853235,20,10,0,230
20,58.321210296713424,54.21604818371963,33.40600442469077,111.68292925385799,0.12157665459056936,1.9516753734863042,1.9516753734863042,2.442147390486539,20,10,0,230
21,61.12596286125275,56.69467990773173,37.04291683017361,122.31402633225028,0.10941898913151243,2.0157177944691695,2.0157177944691695,2.5578727592374326,20,10,0,230
22,64.08197931397495,59.318202865830884,41.047603424425375,133.9976571131659,0.0984770902183612,2.081841620206655,2.081841620206655,2.679353967424247,20,10,0,230
23,67.19732221819207,62.093712080522614,45.46009507049912,146.84385441136453,0.08862938119652508,2.150140851442306,2.150140851442306,2.806887929311034,20,10,0,230
24,70.48053298062875,65.02875523949452,50.32473398815207,160.97474313160217,0.07976644307687257,2.220714329205026,2.220714329205026,2.94078857750477,20,10,0,230
25,73.94065645183169,68.13135636790096,55.69067043064503,176.52585738314238,0.07178979876918531,2.29366591709737,2.29366591709737,3.081387762370878,20,10,0,230
26,77.58726729881334,71.41004083274068,61.612413409164894,193.64760480360712,0.06461081889226679,2.369104694201078,2.369104694201078,3.2290362077658514,20,10,0,230
27,81.43049820913276,74.87386178484618,68.15044160735883,212.50689466067124,0.05814973700304011,2.4471451589080506,2.4471451589080506,3.384104526042504,20,10,0,230
28,85.48106999487065,78.53242814637146,75.3718813341768,233.28894819945936,0.0523347633027361,2.527907444007075,2.527907444007075,3.5469842954816335,20,10,0,230
29,89.7503236740637,82.3959342542705,83.35125914910721,256.19931182175526,0.04710128697246249,2.611517543379132,2.611517543379132,3.7180892035122213,20,10,0,230
0,22.90235300697928,27.732540856911736,0.0,20.0,1.0,1.0,1.0,1.0,20,10,1,231
1,23.74434035000083,28.14968586493268,0.9679551269095834,22.008946678362562,0.9,1.0483009324031132,1.0483009324031132,1.0467873177084395,20,10,0,231
2,24.656035016266813,28.637131622788665,1.9497555590734073,24.212474162678287,0.81,1.0975063940684344,1.0975063940684344,1.095303826295971,20,10,0,231
3,25.63906698898759,29.19778936090388,2.9539784256807193,26.62094981821047,0.7290000000000001,1.1476747279159407,1.1476747279159407,1.145586945222776,20,10,0,231
4,26.69557584727228,29.834870355150585,3.989418388912708,29.246516140143413,0.6561000000000001,1.1988672424638696,1.1988672424638696,1.1976784082233425,20,10,0,231
5,27.828198436960953,30.551880366460992,5.065224980500463,32.10325158630717,0.5904900000000002,1.2511484046493466,1.2511484046493466,1.2516243570770567,20,10,0,231
6,29.040057930710816,31.352616526011868,6.19104672395338,35.20735744208729,0.5314410000000002,1.3045860427920977,1.3045860427920977,1.3074754529808612,20,10,0,231
7,30.33475509509364,32.24116700563506,7.377183318853025,38.57737337279319,0.47829690000000014,1.35925156045647,1.35925156045647,1.3652870058813953,20,10,0,231
8,31.716362300782894,33.22191374903694,8.63474730421567,42.23442474522065,0.43046721000000016,1.4152201620024774,1.4152201620024774,1.4251191222034374,20,10,0,231
9,33.189420601383674,34.299538463880324,9.975836787086184,46.202505272201954,0.38742048900000015,1.4725710906552476,1.4725710906552476,1.4870368714921915,20,10,0,231
10,34.75894005660874,35.47903199416414,11.413721023835274,50.50879905885965,0.34867844010000015,1.531387879964132,1.531387879964132,1.5511104725693756,20,10,0,231
11,36.430403374413366,36.76570711333335,12.963040880325568,55.1840467151365,0.31381059609000017,1.5917586195680786,1.5917586195680786,1.6174154998875854,20,10,0,231
12,38.20977288305923,38.165214707362736,14.640026479449842,60.26296085496018,0.28242953648100017,1.6537762362327093,1.6537762362327093,1.686033110854353,20,10,0,231
13,40.10350080813333,39.683563258669224,16.46273467711845,65.78469703817957,0.25418658283290013,1.7175387911771538,1.7175387911771538,1.7570502949871472,20,10,0,231
14,42.11854281341035,41.32714149943203,18.451309396848366,71.79338703847031,0.22876792454961012,1.7831497947651442,1.7831497947651442,1.8305601458535885,20,10,0,231
15,44.26237476201773,43.1027440782116,20.628268304127413,78.33874225143781,0.2058911320946491,1.850718539695476,1.850718539695476,1.906662156847895,20,10,0,231
16,46.54301266109985,45.01760007639533,23.018819819080196,85.47673610644283,0.1853020188851842,1.9203604538918007,1.9203604538918007,1.9854625419553287,20,10,0,231
17,48.96903576581057,47.079404219282424,25.651215053063964,93.27037552934677,0.16677181699666577,1.9921974743611315,1.9921974743611315,2.0670745827617374,20,10,0,231
18,51.54961283471025,49.29635064789306,28.557139914544702,101.79057283961707,0.1500946352969992,2.0663584433646465,2.0663584433646465,2.151619003075555,20,10,0,231
19,54.29453154696705,51.67716914868499,31.772153364983268,111.11713097459614,0.13508517176729928,2.142979528323589,2.142979528323589,2.239224372645332,20,10,0,231
20,57.21423111116737,54.23116377603156,35.33617862060526,121.33985663944995,0.12157665459056936,2.2222046669676487,2.2222046669676487,2.3300275415775515,20,10,0,231
21,60.31983811542117,56.96825384356347,39.29405499696873,132.55981790965933,0.10941898913151243,2.304186039323416,2.304186039323416,2.424174107187578,20,10,0,231
22,63.623205688461745,59.89901730277442,43.69615908921671,144.89076499361963,0.0984770902183612,2.3890845682366377,2.3890845682366377,2.5218189151517345,20,10,0,231
23,67.13695606142764,63.03473656869376,48.599105084429645,158.4607353296403,0.08862938119652508,2.4770704502245238,2.4770704502245238,2.623126596971186,20,10,0,231
24,70.87452663993307,66.38744689159536,54.066535230207634,173.41386698247675,0.07976644307687257,2.5683237185635024,2.5683237185635024,2.728272145909198,20,10,0,231
25,74.85021971591277,69.96998740985234,60.170012856318756,189.9124474626395,0.07178979876918531,2.6630348406340794,2.6630348406340794,2.8374415337230197,20,10,0,231
26,79.0792559686445,73.79605505183834,66.99003188887637,208.13922866598085,0.06461081889226679,2.7614053516682455,2.7614053516682455,2.950832370680836,20,10,0,231
27,83.57783192440378,77.88026148425814,74.6171585379424,228.3000426768121,0.05814973700304011,2.863648527176632,2.863648527176632,3.0686546115335833,20,10,0,231
28,88.36318156450773,82.23819333075723,83.15332281236526,250.62675775779067,0.0523347633027361,2.969990096472805,2.969990096472805,3.1911313103017647,20,10,0,231
29,93.45364229217031,86.88647590857178,92.71327975642127,275.38061903508464,0.04710128697246249,3.080668999861307,3.080668999861307,3.3184994269394545,20,10,0,231
0,18.149048262269876,21.63750977897154,0.0,20.0,1.0,1.0,1.0,1.0,20,10,1,232
1,18.4438171714798,21.66963140315573,0.8131901791973504,21.30928068461094,0.9,1.0315615625416856,1.0315615625416856,1.038490886429157,20,10,0,232
2,18.770562056729897,21.732533253107018,1.6127076489119483,22.709561086418304,0.81,1.0630510551126033,1.0630510551126033,1.0777676176198872,20,10,0,232
3,19.128726915610766,21.82628311939265,2.4040003253348132,24.202075225774,0.7290000000000001,1.094481272045247,1.094481272045247,1.1178581751889047,20,10,0,232
4,19.51798404140134,21.95111288412317,3.192218089246585,25.788535411003405,0.6561000000000001,1.125865116655024,1.125865116655024,1.1587916902318662,20,10,0,232
5,19.938226111176,22.10741263301473,3.9822693018597706,27.47114138623567,0.5904900000000002,1.1572156239666582,1.1572156239666582,1.200598493617831,20,10,0,232
6,20.38955836566804,22.295725481504817,4.778874694284263,29.25259451282534,0.5314410000000002,1.1885459835650605,1.1885459835650605,1.2433101699418363,20,10,0,232
7,20.87229121038511,22.51674311949573,5.58661914564194,31.13611703834051,0.47829690000000014,1.2198695626504479,1.2198695626504479,1.286959615241918,20,10,0,232
8,21.38693348790041,22.771302078625073,6.410001853888325,33.125476575825054,0.43046721000000016,1.2511999293770846,1.2511999293770846,1.3315810986017862,20,10,0,232
9,21.934186601397823,23.06038072650162,7.253485399068962,35.2250159848759,0.38742048900000015,1.2825508765550184,1.2825508765550184,1.3772103277753485,20,10,0,232
10,22.514939611134157,23.385096993825872,8.121544200288994,37.43968891605909,0.34867844010000015,1.31393644579452,1.31393644579452,1.4238845189844913,20,10,0,232
11,23.130265378674356,23.746706842433646,9.018712874542075,39.775101352358654,0.31381059609000017,1.3453709521736394,1.3453709521736394,1.4716424710570046,20,10,0,232
12,23.781417797784687,24.14660348474987,9.949635017372218,42.23755955676126,0.28242953648100017,1.3768690095103555,1.3768690095103555,1.5205246440873363,20,10,0,232
13,24.469830124457097,24.586317367630173,10.919112941979442,44.834124914800164,0.25418658283290013,1.4084455563222007,1.4084455563222007,1.5705732428191115,20,10,0,232
14,25.197114400207102,25.06751693585086,11.932158934869635,47.572676246033716,0.22876792454961012,1.4401158825580216,1.4401158825580216,1.6218323049650187,20,10,0,232
15,25.965061951059962,25.592010192389175,12.994048612706338,50.461980250193285,0.2058911320946491,1.4718956571886603,1.4718956571886603,1.6743477946969265,20,10,0,232
16,26.775644938151668,26.161747073987122,14.110376997012951,53.51177085335887,0.1853020188851842,1.503800956745814,1.503800956745814,1.728167701556918,20,10,0,232
17,27.6310189334299,26.778822661255013,15.28711796129437,56.73283832835935,0.16677181699666577,1.5358482949012204,1.5358482949012204,1.7833421450584872,20,10,0,232
18,28.53352649454342,27.445481242756248,16.53068774960807,60.13712918311381,0.1500946352969992,1.5680546531815076,1.5680546531815076,1.8399234852663966,20,10,0,232
19,29.485701715837617,28.164121252196757,17.84801331733204,63.73785794243777,0.13508517176729928,1.6004375129176958,1.6004375129176958,1.8979664396638156,20,10,0,232
20,30.490275736778344,28.937301097147405,19.246606304668063,67.54963209469298,0.12157665459056936,1.6330148885323286,1.6330148885323286,1.9575282066363762,20,10,0,232
21,31.550183194599438,29.76774589681948,20.734643522206877,71.58859163651279,0.10941898913151243,1.6658053622716427,1.6658053622716427,2.018668595924756,20,10,0,232
22,32.668569614124074,30.658355145478676,22.32105490670366,75.87256482884654,0.0984770902183612,1.6988281204950149,1.6988281204950149,2.08145016642047,20,10,0,232
23,33.84879973425896,31.61221131731266,24.015619995235145,80.42124197813891,0.08862938119652508,1.7321029916392177,1.7321029916392177,2.1459383717037372,20,10,0,232
24,35.09446677739158,32.63258942814343,25.829074068447984,85.25636928027089,0.07976644307687257,1.7656504859807467,1.7656504859807467,2.2122017137477306,20,10,0,232
25,36.4094026746874,33.72296756945667,27.773225230148658,90.40196501493567,0.07178979876918531,1.7994918373256898,1.7994918373256898,2.2803119052402843,20,10,0,232
26,37.797689266982914,34.88703843093269,29.861083822710537,95.88456065774734,0.06461081889226679,1.8336490467633328,1.8336490467633328,2.3503440410022884,20,10,0,232
27,39.26367050754135,36.128721829097216,32.10700572759318,101.7334697903394,0.05814973700304011,1.868144928626922,1.868144928626922,2.422376779011743,20,10,0,232
28,40.811965699343176,37.45217826191387,34.52685126984598,107.98108803920569,0.0523347633027361,1.9030031588127954,1.9030031588127954,2.496492531573743,20,10,0,232
29,42.447483805813555,38.86182351212734,37.13816163725368,114.66322766679099,0.04710128697246249,1.938248325617451,1.938248325617451,2.572777667209748,20,10,0,232
0,19.987065909319526,21.64519230118955,0.0,20.0,1.0,1.0,1.0,1.0,20,10,1,233
1,20.333981753949992,21.750506881377458,0.7880307296343708,21.110141137739916,0.9,1.0265822425691093,1.0265822425691093,1.037111918004495,20,10,0,233
2,20.762397925748356,21.93546900394495,1.5678088419783436,22.336480285636394,0.81,1.0537061876440619,1.0537061876440619,1.0755060736121242,20,10,0,233
3,21.2684013027005,22.197479807204896,2.3454973852307894,23.681658742910777,0.7290000000000001,1.0813836899290636,1.0813836899290636,1.1152328143095702,20,10,0,233
4,21.84864385393697,22.53428512865962,3.1271853967805168,25.149630106709754,0.6561000000000001,1.109628830797704,1.109628830797704,1.156346622087402,20,10,0,233
5,22.500378404081307,22.943996696641896,3.918932692091418,26.745658315574953,0.5904900000000002,1.1384578677285504,1.1384578677285504,1.1989061489554662,20,10,0,233
6,23.22147242576056,23.425108695665838,4.726813278861427,28.476333831308565,0.5314410000000002,1.1678891943945968,1.1678891943945968,1.2429742704456552,20,10,0,233
7,24.010404570282326,23.976509274936127,5.556958244722613,30.34960748803826,0.47829690000000014,1.1979433109442126,1.1979433109442126,1.2886181567583779,20,10,0,233
8,24.866248898082706,24.597487174650375,6.415598983426113,32.37484183589362,0.43046721000000016,1.2286428040671857,1.2286428040671857,1.3359093613002129,20,10,0,233
9,25.788651362441936,25.287734079736715,7.309111637054952,34.56288009212167,0.38742048900000015,1.2600123364923685,1.2600123364923685,1.3849239264479611,20,10,0,233
10,26.77780234993072,26.04734357201463,8.244063641505122,36.926133090082516,0.34867844010000015,1.2920786456136932,1.2920786456136932,1.4357425064591172,20,10,0,233
11,27.834408225419608,26.8768076619568,9.227263271917495,39.4786848914616,0.31381059609000017,1.324870550989122,1.324870550989122,1.4884505075311345,20,10,0,233
12,28.959664016499552,27.777011875866457,10.265813097697526,42.23641800408441,0.28242953648100017,1.3584189705027998,1.3584189705027998,1.5431382450921873,20,10,0,233
13,30.15522867764075,28.749229791625954,11.367168277663296,45.21715943168452,0.25418658283290013,1.3927569450244295,1.3927569450244295,1.5999011184848846,20,10,0,233
14,31.42320382403099,29.795117790371297,12.53920065934803,48.44084907759147,0.22876792454961012,1.4279196714420503,1.4279196714420503,1.6588398032819558,20,10,0,233
15,32.7661164146168,30.91671064927,13.790269696962987,51.929732336370726,0.2058911320946491,1.4639445439850844,1.4639445439850844,1.7200604615497148,20,10,0,233
16,34.186905574529746,32.1164184607104,15.129301273886732,55.70857904091238,0.1853020188851842,1.500871203794012,1.500871203794012,1.783674970451488,20,10,0,233
17,35.68891355494991,33.39702523710045,16.565875610983056,59.80493129250845,0.16677181699666577,1.538741596731545,1.538741596731545,1.84980116965957,20,10,0,233
18,37.275880710198,34.76168945389148,18.110325564041034,64.24938309358332,0.1500946352969992,1.5776000394678373,1.5776000394678373,1.918563128120961,20,10,0,233
19,38.951944307230114,36.21394669813,19.773846764028832,69.07589513286226,0.13508517176729928,1.6174932939093574,1.6174932939093574,1.9900914307995525,20,10,0,233
20,40.72164095546014,37.7577145249866,21.56862123404978,74.32214854729799,0.12157665459056936,1.6584706500777038,1.6584706500777038,2.0645234860959043,20,10,0,233
21,42.58991244252392,39.39729957808366,23.507956328023955,80.02994201105517,0.10941898913151243,1.7005840175810367,1.7005840175810367,2.1420038547256195,20,10,0,233
22,44.562114775111546,41.13740699820169,25.60644107928992,86.24563708702281,0.0984770902183612,1.7438880258571323,1.7438880258571323,2.2226846009189996,20,10,0,233
23,46.644030246879495,42.9831521261561,27.88012232378407,93.02065742927097,0.08862938119652508,1.788440133403506,1.788440133403506,2.3067256668884126,20,10,0,233
24,48.84188238329811,44.94007449658193,30.346703273790606,100.41204815514696,0.07976644307687257,1.8343007462467296,1.8343007462467296,2.394295271596087,20,10,0,233
25,51.16235364318122,47.01415411768341,33.02576756650989,108.4831025239865,0.07178979876918531,1.8815333459402273,1.8815333459402273,2.4855703349441187,20,10,0,233
26,53.61260578674678,49.21183003574695,35.93903219950503,117.30406397764767,0.06461081889226679,1.9302046274175422,1.9302046274175422,2.5807369286008233,20,10,0,233
27,56.20030284928409,51.540021190826195,39.11063319579632,126.95291262966896,0.05814973700304011,1.9803846470666113,1.9803846470666113,2.679990754773454,20,10,0,233
28,58.93363668727383,54.006149580292,42.56744831914934,137.51624644987163,0.0523347633027361,2.0321469814299697,2.0321469814299697,2.783537654337203,20,10,0,233
29,61.82135508988039,56.61816575900398,46.33946169007867,149.09026869663538,0.04710128697246249,2.085568896976416,2.085568896976416,2.8915941458346532,20,10,0,233
0,23.574254475887198,26.22661320282261,0.0,20.0,1.0,1.0,1.0,1.0,20,10,1,234
1,24.196889614860666,26.529217471801687,0.945075885338637,21.97517285153833,0.9,1.0476597331882318,1.0476597331882318,1.055361973392925,20,10,0,234
2,24.8653675097786,26.87904714177095,1.8943544438801587,24.11032883401701,0.81,1.0958017833474631,1.0958017833474631,1.1124640375859534,20,10,0,234
3,25.579369382512276,27.27634992721096,2.855491371677742,26.41186756893531,0.7290000000000001,1.1444514050675374,1.1444514050675374,1.171368899185098,20,10,0,234
4,26.33882667447608,27.72150395679343,3.8360558264682276,28.887222114805606,0.6561000000000001,1.1936354078004472,1.1936354078004472,1.2321427181233147,20,10,0,234
5,27.143907635092095,28.215012181618352,4.84359090540122,31.544906600041625,0.5904900000000002,1.243382170341349,1.243382170341349,1.2948551843050897,20,10,0,234
6,27.99500436998806,28.757497889529635,5.885672072820337,34.39457246144567,0.5314410000000002,1.2937216597389822,1.2937216597389822,1.359579603042984,20,10,0,234
7,28.8927207340413,29.349701298499056,6.96996421499228,37.44707355313895,0.47829690000000014,1.3446854545632374,1.3446854545632374,1.426392989306313,20,10,0,234
8,29.837861328479555,29.992477186923622,8.104277966457362,40.71454047816003,0.43046721000000016,1.3963067724727327,1.3963067724727327,1.495376170829519,20,10,0,234
9,30.831421760626238,30.68679350708312,9.296625921371954,44.210464583060464,0.38742048900000015,1.4486205020397744,1.4486205020397744,1.5666139001546835,20,10,0,234
10,31.87458024765592,31.43373091999894,10.555279314206699,47.94979214567684,0.34867844010000015,1.5016632388041375,1.5016632388041375,1.6401949757091423,20,10,0,234
11,32.96869058881703,32.234483185367814,11.88882572885775,51.949029378862534,0.31381059609000017,1.5554733255406705,1.5554733255406705,1.7162123720453841,20,10,0,234
12,34.11527649049074,33.09035833880088,13.306228374902638,56.22635896932475,0.28242953648100017,1.610090896738905,1.610090896738905,1.7947633793964364,20,10,0,234
13,35.31602720178102,34.00278058985694,14.816887455447043,60.80176897184589,0.25418658283290013,1.6655579273056975,1.6655579273056975,1.8759497527258642,20,10,0,234
14,36.57279440201087,34.97329287783105,16.430704143551175,65.69719498610914,0.22876792454961012,1.7219182855144446,1.7219182855144446,1.9598778704773843,20,10,0,234
15,37.88759027293514,36.00356002743907,18.15814768410842,70.93667665716671,0.2058911320946491,1.7792177902366846,1.7792177902366846,2.046658903255063,20,10,0,234
16,39.26258668554724,37.0953724529313,20.01032614554499,76.54652966239885,0.1853020188851842,1.8375042725039599,1.8375042725039599,2.1364089926911602,20,10,0,234
17,40.70011543237967,38.250650366322404,21.999061360904577,82.5555344787926,0.16677181699666577,1.8968276414596938,1.8968276414596938,2.2292494407850048,20,10,0,234
18,42.20266943988333,39.471448452947506,24.136968620742394,88.99514336576202,0.1500946352969992,1.957239954772581,1.957239954772581,2.3253069100229156,20,10,0,234
19,43.77290490085042,40.7599609851212,26.437541710695005,95.89970715187273,0.13508517176729928,2.018795493594644,2.018795493594644,2.424713634616235,20,10,0,234
20,45.41364427320918,42.11852735203535,28.915243924538682,103.30672358014904,0.12157665459056936,2.0815508421587254,2.0815508421587254,2.527607643221981,20,10,0,234
21,47.12788009835969,43.54963799099901,31.585605728981733,111.25710914767762,0.10941898913151243,2.145564972121723,2.145564972121723,2.6341329935387248,20,10,0,234
22,48.9187795991859,45.055940711578245,34.46532980942866,119.79549657264862,0.0984770902183612,2.2108993317715147,2.2108993317715147,2.7444400191989176,20,10,0,234
23,50.78969002473692,46.64024741006764,37.57240428669943,128.9705602376085,0.08862938119652508,2.2776179402271115,2.2776179402271115,2.8586855894083216,20,10,0,234
24,52.74414471517169,48.305541176994225,40.926224963509654,138.8353721935252,0.07976644307687257,2.345787486773333,2.345787486773333,2.9770333818133334,20,10,0,234
25,54.78586986682058,50.054983805028655,44.547727536882505,149.44779156744,0.07178979876918531,2.41547743548312,2.41547743548312,3.099654169108053,20,10,0,234
26,56.91879198309343,51.89192370879093,48.459530799176456,160.8708904993816,0.06461081889226679,2.4867601352925783,2.4867601352925783,3.226726119924966,20,10,0,234
27,59.14704600244685,53.81990427164136,52.68609194682463,173.17342004442767,0.05814973700304011,2.5597109357060193,2.5597109357060193,3.358435114586137,20,10,0,234
28,61.474984099722754,55.8426726377004,57.25387522308072,186.4303198161782,0.0523347633027361,2.6344083083206327,2.6344083083206327,3.494975076326001,20,10,0,234
29,63.90718516191028,57.964188970110506,62.1915352400867,200.7232755215702,0.04710128697246249,2.710933974373036,2.710933974373036,3.636548318632247,20,10,0,234
0,31.59745465797333,28.006731589884104,0.0,20.0,1.0,1.0,1.0,1.0,20,10,1,235
1,32.948705420945736,29.25463142344927,0.9486392806958028,21.795068645228344,0.9,1.0429157735948391,1.0429157735948391,1.068846133662912,20,10,0,235
2,34.42671710715381,30.629517127525556,1.9336915395283374,23.868429308700197,0.81,1.0885164707325823,1.0885164707325823,1.1404903287988422,20,10,0,235
3,36.0358344911435,32.13397718983368,2.9684471037932822,26.249546971774706,0.7290000000000001,1.1369436650086988,1.1369436650086988,1.2150657621987386,20,10,0,235
4,37.78101851659147,33.77130591274046,4.066937436200131,28.972386012006805,0.6561000000000001,1.188350223456341,1.188350223456341,1.2927138291664702,20,10,0,235
5,39.667871434297176,35.54553489069083,5.244131403158847,32.075927383281126,0.5904900000000002,1.2429008841620712,1.2429008841620712,1.3735845550587626,20,10,0,235
6,41.70266001841422,37.46145479189542,6.516150908314221,35.604761148341,0.5314410000000002,1.3007728830161587,1.3007728830161587,1.4578370357509765,20,10,0,235
7,43.89233804529833,39.524630902421016,7.900508633299554,39.60976356799964,0.47829690000000014,1.3621566319567227,1.3621566319567227,1.545639908522706,20,10,0,235
8,46.24456908557943,41.74141539196891,9.416370912862352,44.14886926044788,0.43046721000000016,1.4272564512826527,1.4272564512826527,1.6371718549660983,20,10,0,235
9,48.767750505452995,44.11895869111722,11.084849165012505,49.287950418083824,0.38742048900000015,1.4962913588353919,1.4962913588353919,1.7326221376346016,20,10,0,235
10,51.471039419730516,46.665221822654054,12.929323795775037,55.10181673137645,0.34867844010000015,1.569495919085289,1.569495919085289,1.8321911722710085,20,10,0,235
11,54.364381200156735,49.38899105344789,14.975805097543248,61.67535154559319,0.31381059609000017,1.6471211554052931,1.6471211554052931,1.9360911375815593,20,10,0,235
12,57.45854102455467,52.299895846261535,17.25333635552483,69.10480189630749,0.28242953648100017,1.729435529074319,1.729435529074319,2.044546624658043,20,10,0,235
13,60.765138857624756,55.408430792827005,19.794445166502705,77.49924246684299,0.25418658283290013,1.8167259888257274,1.8167259888257274,2.157795328292729,20,10,0,235
14,64.29668818201365,58.72598199067624,22.635649860046883,86.98223622296592,0.22876792454961012,1.9092990950441713,1.9092990950441713,2.2760887825821654,20,10,0,235
15,68.0666387463557,62.26485817327329,25.818028900755753,97.69371754995069,0.2058911320946491,2.007482223017766,2.007482223017766,2.3996931433758872,20,10,0,235
16,72.0894235624901,66.03832680218119,29.38786225190575,109.79212719300286,0.1853020188851842,2.111624849973333,2.111624849973333,2.528890020295576,20,10,0,235
17,76.38051036398079,70.06065526895908,33.397354911186554,123.45683223874904,0.16677181699666577,2.2220999309617424,2.2220999309617424,2.663977361229726,20,10,0,235
18,80.95645772962506,74.34715732289585,37.90545420715756,138.89086883519496,0.1500946352969992,2.3393053690194563,2.3393053690194563,2.8052703923992004,20,10,0,235
19,85.83497607641083,78.91424483035802,42.97877399361491,156.3240504005914,0.13508517176729928,2.4636655854127096,2.4636655854127096,2.95310261729077,20,10,0,235
20,91.03499373435282,83.7794849762039,48.69264062476619,176.016489797805,0.12157665459056936,2.5956331961739743,2.5956331961739743,3.107826877969746,20,10,0,235
21,96.57672832919187,88.96166303275832,55.132277567167286,198.2625904404895,0.10941898913151243,2.7356908015679684,2.7356908015679684,3.2698164825097655,20,10,0,235
22,102.48176371682597,94.48085084391201,62.39414773877654,223.3955686531111,0.0984770902183612,2.8843528955782847,2.8843528955782847,3.4394664025186863,20,10,0,235
23,108.77313273461456,100.35848119866566,70.58747519935392,251.79257794493435,0.08862938119652508,3.0421679029875657,3.0421679029875657,3.617194544995198,20,10,0,235
24,115.47540605866891,106.61742829828393,79.83597069250901,283.88051531020704,0.07976644307687257,3.2097203521358986,3.2097203521358986,3.8034431030221256,20,10,0,235
25,122.6147874824334,113.28209455311432,90.2797888059396,320.1426003824531,0.07178979876918531,3.387633191985916,3.387633191985916,3.99867999009063,20,10,0,235
26,130.2192159599541,120.3785039784126,102.0777482267273,361.12583041944725,0.06461081889226679,3.576570262701061,3.576570262701061,4.203400363155469,20,10,0,235
27,138.31847478703094,127.93440249282776,115.40985078373402,407.44942786929545,0.05814973700304011,3.777238929557979,3.777238929557979,4.4181282398466,20,10,0,235
28,146.94430832486415,135.9793654583708,130.48013975778193,459.8144128850282,0.0523347633027361,3.9903928906674593,3.9903928906674593,4.64341821560764,20,10,0,235
29,156.13054670381428,144.54491283668057,147.51994337998855,519.0144508624053,0.04710128697246249,4.216835169673419,4.216835169673419,4.879857286898583,20,10,0,235
0,25.22886120469896,28.155523111818013,0.0,20.0,1.0,1.0,1.0,1.0,20,10,1,236
1,26.00050070309046,28.58287387909277,0.9833992410230039,22.09851495131712,0.9,1.050481040078678,1.050481040078678,1.070437951664386,20,10,0,236
2,26.865188841139364,29.101314028965774,1.9810155717891849,24.36776430295428,0.81,1.1011497604457463,1.1011497604457463,1.1423463341245195,20,10,0,236
3,27.827357818372484,29.716398276268897,3.0034434918187483,26.817854151915967,0.7290000000000001,1.1520482038783584,1.1520482038783584,1.2158889315531893,20,10,0,236
4,28.89186706159987,30.43401119902359,4.061851344755686,29.4610543904648,0.6561000000000001,1.2032212748530906,1.2032212748530906,1.2912354300213722,20,10,0,236
5,30.06402786636225,31.260358657163692,5.168144573492855,32.312057475968864,0.5904900000000002,1.254716873971961,1.254716873971961,1.3685620656801902,20,10,0,236
6,31.34963175141414,32.20196721868756,6.3351397137813965,35.388279460848395,0.5314410000000002,1.3065860484585925,1.3065860484585925,1.4480522993624458,20,10,0,236
7,32.754982287530765,33.26569273287585,7.576752217824634,38.71020897026511,0.47829690000000014,1.3588831592846835,1.3588831592846835,1.529897520829212,20,10,0,236
8,34.28693020848158,34.45873873065386,8.908201780673782,42.301810735186564,0.43046721000000016,1.4116660655779296,1.4116660655779296,1.6142977860068555,20,10,0,236
9,35.95291167171877,35.78868483140085,10.346239488696016,46.190991335723226,0.38742048900000015,1.4649963270558923,1.4649963270558923,1.7014625906974203,20,10,0,236
10,37.760989603309945,37.263524860439254,11.909401811785107,50.41013600497458,0.34867844010000015,1.5189394253265953,1.5189394253265953,1.7916116844010752,20,10,0,236
11,39.71989813078547,38.89171398970128,13.618297213226343,54.99672671072026,0.31381059609000017,1.573565004996373,1.573565004996373,1.8849759280638998,20,10,0,236
